tag,month,day,place,latitude,longitude,date
경기 확진자,8,10,팔당원조칼제비칼국수,37.54146190683777,127.23758326816774,8/10
경기 확진자,8,14,동방빌딩 주차장,37.29698073345031,127.635905255451,8/14
경기 확진자,8,14,금은모래강변공원,37.288481641958,127.67190217924501,8/14
경기 확진자,8,15,북여주성당,37.303662473524,127.659652560352,8/15
경기 확진자,8,14,대한불교조계종 신륵사,37.2975537607582,127.661552624912,8/14
경기 확진자,8,13,숙현네 바지락칼국수콩감자탕,37.2973794111616,127.55139283595099,8/13
경기 확진자,8,13,조종생활체육공원 테니스장,37.8164885152742,127.353308792201,8/13
경기 확진자,8,14,김갑훈의소담막국수,37.6711780526919,127.16657745576902,8/14
경기 확진자,8,14,경기도신체장애인복지관,37.88058280367939,127.52504459359498,8/14
경기 확진자,8,12,365할인마트 청평점,37.740549368490505,127.423071143063,8/12
경기 확진자,8,16,청평종묘사,37.73728427379691,127.41903647326599,8/16
경기 확진자,8,17,강현철의원,37.73827587773233,127.41989634363031,8/17
경기 확진자,8,13,GS25 청평강변나루점,37.73291851300589,127.41410435988,8/13
경기 확진자,8,16,CU 청평쉐르빌점,37.73169349632501,127.41427677330401,8/16
경기 확진자,8,16,이예수의명태조림본가,37.736084331863616,127.41798145973401,8/16
경기 확진자,8,14,33떡볶이 가평점,37.830504119516505,127.51355873359898,8/14
경기 확진자,8,14,태양문구,37.83052977560081,127.51366682295,8/14
경기 확진자,8,14,다이소 가평점,37.830066010656815,127.5134091653839,8/14
서울 확진자,8,13,모던통닭 건대점,37.54091286362841,127.06939800391801,8/13
서울 확진자,8,13,일광,37.54286666349899,127.06865752256599,8/13
서울 확진자,8,14,GS25 노유타운점,37.5356975674954,127.063541389623,8/14
서울 확진자,8,14,뉴메디칼약국,37.5360101951539,127.065229762762,8/14
서울 확진자,8,15,진우쌈밥갈비,37.53648349911101,127.063057797267,8/15
서울 확진자,8,16,광진구보건소,37.53854422826241,127.08190995329798,8/16
서울 확진자,8,14,으뜸어린이집,37.530780041408555,127.07119879152987,8/14
서울 확진자,8,17,경강바이크,37.618906587048244,127.0232202430729,8/17
서울 확진자,8,14,종로서부새마을금고 본점,37.57563187316789,126.95710025140498,8/14
서울 확진자,8,14,목포수협 독립문지점,37.570393587387,126.962695136664,8/14
서울 확진자,8,12,이촌역 4호선,37.522566199196,126.9740607419023,8/12
서울 확진자,8,13,스터디뱅크독서실 군자학습관,37.5519110229835,127.07146785777601,8/13
서울 확진자,8,13,GS25 S어린이대공원역점,37.5471341957958,127.07396188674355,8/13
서울 확진자,8,13,뚜레쥬르 군자역점,37.5565910583082,127.07952586464302,8/13
서울 확진자,8,15,로제우스레포츠센터,37.607440706088106,126.957679960116,8/15
서울 확진자,8,15,태백철학원,37.5549327527356,127.08022124532299,8/15
서울 확진자,8,13,국민건강보험공단 광진지사,37.534943970641535,127.09153555948699,8/13
경기 확진자,8,15,청평터미널,37.73811748827989,127.42085637128099,8/15
경기 확진자,8,15,성실산장어숯불구이,34.5258354358319,127.135621101943,8/15
경기 확진자,8,15,청평역 경춘선,37.735516399246606,127.426622860785,8/15
경기 확진자,8,15,종각역 1호선,37.5702288920691,126.983151948921,8/15
경기 확진자,8,16,나로도항,34.46393349744214,127.45374795530168,8/16
경기 확진자,8,16,대경가든,34.8360460755645,127.344178135149,8/16
경기 확진자,8,17,청평터미널,37.73811748827989,127.42085637128099,8/17
경기 확진자,8,18,코로나19 동국대학교일산불교병원 선별진료소,37.67663005128271,126.806396241736,8/18
경기 확진자,8,13,사랑제일교회,37.612834919411284,127.05344525397099,8/13
경기 확진자,8,15,광화문,37.57596896633272,126.976861018866,8/15
경기 확진자,8,18,코로나19 일산서구보건소 선별진료소,37.6844819491775,126.775810437709,8/18
경기 확진자,8,18,현대로템 본사,37.32454632895621,126.95223843147602,8/18
경기 확진자,8,18,스타벅스 산본점 (근무),37.360663972760705,126.93173005507299,8/18
경기 확진자,8,19,코로나19 원광대학교산본병원 선별진료소,37.359446835820016,126.933577847603,8/19
경기 확진자,8,17,초당마을래미안한강아파트(거주),37.63879021716825,126.67599061123096,8/17
경기 확진자,8,15,라나네일,37.639526145659296,126.674945052365,8/15
경기 확진자,8,15,한강호반베르디움아파트(거주),37.64565434089907,126.65889183965086,8/15
경기 확진자,8,15,남성빌라(거주),37.600733794349196,126.71821362322001,8/15
경기 확진자,8,19,삼환아파트(거주),37.6273959666356,126.69966615866309,8/19
경기 확진자,8,19,김포한강예미지아파트(거주),37.6380961595251,126.62452344880401,8/19
경기 확진자,8,14,산속의집,37.66146391024486,126.67487888673894,8/14
경기 확진자,8,19,상상팩토리(직장),37.624926307562646,126.681433776023,8/19
경기 확진자,8,19,하늘빛마을일성트루엘(거주),37.65282523947246,126.68990432762983,8/19
경기 확진자,8,15,365마미베베한의원,37.65422530564243,126.68478425312608,8/15
경기 확진자,8,17,현내과의원,37.65522651117768,126.68184492428328,8/17
대구 확진자,8,19,고향석쇠포차,35.855554008469596,128.60223971740024,8/19
대구 확진자,8,16,고운라멘,35.89417437205531,128.60970690495927,8/16
대구 확진자,8,16,롯데슈퍼 남산점,35.8626813464379,128.57628963158803,8/16
대구 확진자,8,17,롯데슈퍼 남산점,35.8626813464379,128.57628963158803,8/17
대구 확진자,8,18,"두류1,2동행정복지센터",35.85568785032301,128.57219546956023,8/18
대구 확진자,8,15,숨쉬는순두부 신암점,35.89173762414501,128.62290037180327,8/15
부산 확진자,8,13,이재모피자,35.10204215079572,129.03074719072924,8/13
부산 확진자,8,15,이재모피자,35.10204215079572,129.03074719072924,8/15
부산 확진자,8,17,이재모피자,35.10204215079572,129.03074719072924,8/17
강원 확진자,8,18,철원오대갈비,38.20733428361879,127.22065967076199,8/18
경기 확진자,8,13,송림이발관,37.39026964920689,126.735582823636,8/13
경기 확진자,8,18,코로나19 시흥시화병원 선별진료소,37.3529205125826,126.724560238092,8/18
경기 확진자,8,19,경기도의료원 수원병원,37.29185913925371,126.99637759217902,8/19
경기 확진자,8,17,CU 시흥푸르지오점,37.4423101608621,126.786158263368,8/17
경기 확진자,8,18,CU 시흥푸르지오점,37.4423101608621,126.786158263368,8/18
경기 확진자,8,19,코로나19 시흥시보건소 선별진료소,37.44530276668339,126.784856945894,8/19
경기 확진자,8,20,경기도의료원 파주병원,37.754896406370285,126.77962654033324,8/20
경기 확진자,8,19,코로나19 하남시보건소 선별진료소,37.539082334037595,127.215529885574,8/19
경기 확진자,8,17,분당서울대학교병원,37.351998463600495,127.12321938810402,8/17
경기 확진자,8,17,코로나19 아주대학교병원 선별진료소,37.27958828328031,127.04761136661999,8/17
경기 확진자,8,12,능실초등학교,37.25973790641349,126.955909269845,8/12
경기 확진자,8,12,커피정류장,37.2361094035815,127.05178525012701,8/12
경기 확진자,8,13,화보리헤어36.5 천천점,37.297155976098594,126.982328809162,8/13
경기 확진자,8,14,더브라운 광교교보엘포트점,37.28704438302026,127.05773380004543,8/14
경기 확진자,8,18,코로나19 장안구보건소 선별진료소,37.30437595313949,127.01028699688202,8/18
경기 확진자,8,18,코로나19 영통구보건소 선별진료소,37.2569433360389,127.069434244751,8/18
경기 확진자,8,17,코로나19 포천시보건소 선별진료소,37.90077173443831,127.20124450949001,8/17
경기 확진자,8,15,포천종합운동장,37.88802259971731,127.20064140337098,8/15
경기 확진자,8,18,경기도의료원 포천병원,37.90326330517421,127.198317737577,8/18
경기 확진자,8,18,코로나19 포천시보건소 선별진료소,37.90077173443831,127.20124450949001,8/18
경기 확진자,8,18,코로나19 소흘보건지소 선별진료소,37.823327663409785,127.138299814561,8/18
경기 확진자,8,18,코로나19 소흘보건지소 선별진료소,37.823327663409785,127.138299814561,8/18
경기 확진자,8,18,코로나19 포천시보건소 선별진료소,37.90077173443831,127.20124450949001,8/18
서울 확진자,8,3,세광양대창 군자점,37.5559817155861,127.07992359005999,8/3
서울 확진자,8,4,헤어제이,37.5511790079076,127.091623310859,8/4
서울 확진자,8,11,"오늘 (8/6~8/8, 8/10, 8/11)",37.546203991204315,127.10327376519301,8/11
서울 확진자,8,12,코로나19 광진구보건소 선별진료소,37.53854422826241,127.08190995329798,8/12
서울 확진자,8,13,코로나19 중구보건소 선별진료소,37.56458889596121,127.01509124756998,8/13
서울 확진자,8,10,카페포레스트,37.48498300488351,127.01880982304799,8/10
서울 확진자,8,10,강촌식당 서초점,37.48537942760041,127.01894108082499,8/10
서울 확진자,8,11,에이스트링,37.48147011796511,127.010315748447,8/11
서울 확진자,8,11,비발디악기,37.4818557225303,127.010623330831,8/11
서울 확진자,8,12,연세봄이비인후과 서초점,37.4854554886722,127.01642647454207,8/12
서울 확진자,8,12,장수알파약국,37.4854338788893,127.016322447563,8/12
서울 확진자,8,12,이마트에브리데이 남부터미널점,37.48567104723039,127.02076833360601,8/12
서울 확진자,8,13,하나은행 국제전자센터,37.48477770933739,127.017945942211,8/13
서울 확진자,8,13,지인 영업장,37.484622774086915,127.01769263633099,8/13
서울 확진자,8,13,루엘드파리,37.483963296127,127.017285445221,8/13
서울 확진자,8,13,맛나는신미정 (8/11 ~ 8/13),37.574471857286674,127.02965896117165,8/13
서울 확진자,8,13,코로나19 동대문구보건소 선별진료소,37.5746993851423,127.040223107039,8/13
서울 확진자,8,10,죽전역 분당선,37.324377383056905,127.107505020642,8/10
서울 확진자,8,10,왕십리역 분당선,37.56064072915889,127.038784937603,8/10
서울 확진자,8,10,지성사철탕,37.475980062645284,127.04551078248659,8/10
서울 확진자,8,13,서초구보건소,37.48359580161091,127.03350791077199,8/13
경기 확진자,8,19,코로나19 일산서구보건소 선별진료소,37.6844819491775,126.775810437709,8/19
경기 확진자,8,18,코로나19 일산동구보건소 선별진료소,37.655694553150205,126.776159934729,8/18
경기 확진자,8,19,코로나19 덕양구보건소 선별진료소,37.65778628459281,126.831167768056,8/19
경기 확진자,8,19,코로나19 명지성모병원 선별진료소,37.4938507104387,126.89925446922601,8/19
경기 확진자,8,16,코로나19 광명시보건소 선별진료소,37.4566775267623,126.878851478017,8/16
경기 확진자,8,16,코로나19 경기도의료원안성병원 선별진료소,37.0173525532661,127.260366365314,8/16
경기 확진자,8,15,코로나19 수지구보건소 선별진료소,37.3221916779058,127.09683791577301,8/15
경기 확진자,8,15,코로나19 용인서울병원 선별진료소,37.2403163730292,127.21449144047898,8/15
경기 확진자,8,13,빵이좋아호텔,37.301556674461494,127.12168428967598,8/13
경기 확진자,8,17,코로나19 다보스병원 선별진료소,37.2316033392449,127.211446736629,8/17
경기 확진자,8,15,전설의치킨 보라동점,37.253757431201564,127.10772922885567,8/15
경기 확진자,8,15,우리동네스시신조 보정점,37.32009261649229,127.11082032189691,8/15
경기 확진자,8,15,배스킨라빈스 죽전꽃메마을점,37.3207624824037,127.115122020802,8/15
경기 확진자,8,15,K&D스포츠 동백초당점,37.2584765421438,127.16068178120102,8/15
경기 확진자,8,16,봉산오토캠핑장 나인힐스,37.11773096956594,127.3131937839075,8/16
경기 확진자,8,12,공본스터디카페 운정산내센터,37.728877793533705,126.73357697775,8/12
경기 확진자,8,12,코키아병원,37.7279426779576,126.73481563528499,8/12
경기 확진자,8,12,BB컵,37.7283251785511,126.733434894272,8/12
경기 확진자,8,12,당당제빵소,37.8633368752454,126.773646909797,8/12
경기 확진자,8,12,해운대가야밀면 금촌직영점,37.7573612836137,126.769185875324,8/12
경기 확진자,8,12,스카이볼링장,37.750912569077805,126.7666414821484,8/12
경기 확진자,8,12,아씨보쌈 금촌직영점,37.7523425652317,126.76626934077198,8/12
경기 확진자,8,13,최지호내과의원,37.85808360052075,126.7857718438638,8/13
경기 확진자,8,13,감사약국,37.858079039973234,126.78574117580672,8/13
경기 확진자,8,14,신전떡볶이 운정산내점,37.7297131251602,126.73563741743615,8/14
경기 확진자,8,13,GS25 파주현대점,37.725508961996894,126.75083174356,8/13
경기 확진자,8,13,메가커피 운정신도시1호점,37.728268206923,126.73534081537099,8/13
경기 확진자,8,13,다이소 파주목동동점,37.730101927720604,126.736659248984,8/13
경기 확진자,8,13,올리브영 홈플러스파주운정점,37.729536336775,126.736756539342,8/13
경기 확진자,8,13,교하 연세이비인후과,37.7261226382593,126.717707468905,8/13
경기 확진자,8,13,교하제일약국,37.7261336018747,126.717770949342,8/13
경기 확진자,8,12,고수 수학학원,37.72953539854381,126.735130983779,8/12
경기 확진자,8,10,신한은행 교하지점,37.724249098863574,126.71790627537015,8/10
경기 확진자,8,9,멘토르 가온센터,37.7234939401878,126.75232667292399,8/9
경기 확진자,8,14,아트셀예술교육원,37.729521835696005,126.73510947897199,8/14
경기 확진자,8,13,바디마스터짐 야당점,37.7103733234493,126.759837149634,8/13
경기 확진자,8,12,플랜에이독서실 파주운정센터,37.71125019122291,126.74492775893998,8/12
경기 확진자,8,13,CU 운정한빛점,37.71433149672884,126.7486961608999,8/13
경기 확진자,8,13,홍가네김밥,37.72866811019972,126.73649076904279,8/13
경기 확진자,8,14,배쌤영어교습소,37.73040907368401,126.738645609107,8/14
경기 확진자,8,14,매쓰온 방선생수학학원,37.73135430467286,126.75204525385617,8/14
경기 확진자,8,11,골프존파크 운정야당점,37.7096885338144,126.759812141862,8/11
경기 확진자,8,11,더스파 24시사우나,37.713728953980905,126.760039536393,8/11
경기 확진자,8,10,커브,37.72006783555259,126.752891584707,8/10
경기 확진자,8,10,진짜배기명태촌 파주점,37.71994827316765,126.75258914277056,8/10
경기 확진자,8,16,코로나19 파주시보건소 선별진료소,37.756350556560406,126.77391425919102,8/16
경기 확진자,8,15,해밀애선인장칼국수,37.720219706892195,126.714803551855,8/15
경기 확진자,8,14,팜스마트 산내점,37.71859613761132,126.73890488260952,8/14
경기 확진자,8,14,두리이비인후과의원,37.7111149397331,126.745713015597,8/14
경기 확진자,8,15,GDR아카데미 파주야당점,37.7117385959873,126.75954241278801,8/15
경기 확진자,8,14,파주 고용복지플러스센터,37.76491467710911,126.77462134708982,8/14
경기 확진자,8,12,양계장집아들 야당역점,37.7108739708286,126.737711698214,8/12
경기 확진자,8,18,교하향교,37.749717575540906,126.77671214641401,8/18
경기 확진자,8,18,숭례문,37.560003008884316,126.975313124237,8/18
경기 확진자,8,14,서원밸리컨트리클럽,37.8246317392752,126.893259090631,8/14
경남 확진자,8,14,부송국수,34.834668806688306,128.59952652447825,8/14
경남 확진자,8,15,부송국수,34.834668806688306,128.59952652447825,8/15
경남 확진자,8,16,부송국수,34.834668806688306,128.59952652447825,8/16
경남 확진자,8,17,부송국수,34.834668806688306,128.59952652447825,8/17
경남 확진자,8,18,부송국수,34.834668806688306,128.59952652447825,8/18
경남 확진자,8,21,고기들의창고,34.8475480780578,128.59225303535823,8/21
충남 확진자,8,16,대천해수욕장,36.3102317300706,126.513481592784,8/16
경기 확진자,8,12,뷰티밸런스의원,37.19982845794346,127.056187217831,8/12
경기 확진자,8,13,YBM연수원,37.19527879340388,126.97899497644721,8/13
경기 확진자,8,13,피닉슨컨트롤스 본사,37.1661678056528,127.08613607268299,8/13
경기 확진자,8,13,예사부짬뽕,37.18089082356061,127.09126087255999,8/13
경기 확진자,8,8,갠지스 카림애비뉴점,37.19906232451041,127.1132293422787,8/8
경기 확진자,8,13,기아자동차 화성공장,37.03312998053906,126.77848136025926,8/13
경기 확진자,8,12,수기평안교회,37.2035012900543,126.98136839644,8/12
경기 확진자,8,14,주다산교회,37.190312978455495,127.068832584876,8/14
경기 확진자,8,15,콩마루,37.2108541795788,127.053237028631,8/15
경기 확진자,8,14,우정가,37.19736007992751,127.098264160355,8/14
경기 확진자,8,18,키즈키즈어학원,37.1966619776001,127.077304035962,8/18
경기 확진자,8,20,루나의방,37.20109873228589,127.071608868331,8/20
경기 확진자,8,20,삼성전자 나노시티 화성캠퍼스,37.22130836163429,127.063763450643,8/20
경기 확진자,8,16,컴포즈커피 동탄산척점,37.1734682276851,127.113826209177,8/16
경기 확진자,8,20,코로나19 오산한국병원 선별진료소,37.141298742623114,127.075320749447,8/20
경기 확진자,8,22,코로나19 박애병원 선별진료소,36.993084506701805,127.089076869905,8/22
경기 확진자,8,19,코로나19 동탄성심병원 선별진료소,37.2166490921101,127.08000585823586,8/19
경기 확진자,8,20,코로나19 남양디에스병원 선별진료소,37.19919637591692,126.825713233965,8/20
경기 확진자,8,18,나인유치원,37.209755220443895,127.052515264505,8/18
경기 확진자,8,21,코로나19 원광종합병원 선별진료소,37.21006213327738,127.00803458892301,8/21
경기 확진자,8,14,봉담초등학교,37.2228814863721,126.94698888213598,8/14
경기 확진자,8,19,송린초등학교,37.27817777640059,126.82409477707085,8/19
경기 확진자,8,12,청담추어정,37.22533188025999,127.074025058329,8/12
경기 확진자,8,18,한림대학교 동탄성심병원,37.2166490921101,127.08000585823602,8/18
서울 확진자,8,12,돌곶이역 6호선,37.61055222857029,127.05642453926866,8/12
서울 확진자,8,12,길동역 5호선,37.537826487415906,127.140021295948,8/12
서울 확진자,8,10,이마트 명일점,37.5546046874526,127.155987297642,8/10
서울 확진자,8,10,강동경희대학교병원,37.553535757905195,127.157605669213,8/10
서울 확진자,8,10,강동아트센터,37.55131260991689,127.157220746667,8/10
서울 확진자,8,10,십자성마을,37.545427282523185,127.14004909005,8/10
서울 확진자,8,11,역삼역 2호선,37.50067441859942,127.03646946847,8/11
서울 확진자,8,12,상일동역 5호선,37.55667787572152,127.165905758209,8/12
서울 확진자,8,12,오금역,37.5021388575469,127.12795321959601,8/12
서울 확진자,8,13,국립중앙도서관,37.4976237970439,127.002985471402,8/13
서울 확진자,8,13,연세미래치과,37.483753007768804,126.93033379492698,8/13
서울 확진자,8,13,순천향대학교부속 서울병원,37.53378643738393,127.00442379819599,8/13
서울 확진자,8,12,서울고속버스터미널(경부),37.506075062791396,127.006989504898,8/12
서울 확진자,8,12,답십리역 5호선,37.56697480965114,127.05256127651293,8/12
서울 확진자,8,12,제기동역 1호선,37.578175298568304,127.034949495921,8/12
서울 확진자,8,12,돌곶이역 6호선,37.61055222857029,127.05642453926866,8/12
서울 확진자,8,14,쌍문역 4호선,37.648542605703604,127.03465609756,8/14
서울 확진자,8,14,답십리현대시장,37.566773362608394,127.059370674124,8/14
서울 확진자,8,14,노원을지대학교병원,37.63649432146963,127.06993885580515,8/14
서울 확진자,8,12,두리원,37.506219322319325,127.0050532634284,8/12
서울 확진자,8,12,한우리음식 서래점,37.4976922965603,126.998136340392,8/12
서울 확진자,8,12,홈플러스익스프레스 서래마을점,37.4971336732917,126.998186111806,8/12
서울 확진자,8,13,모야 (G-015호),37.506219322319325,127.0050532634284,8/13
서울 확진자,8,13,신세계백화점 강남점,37.505305732081965,127.00432032924516,8/13
서울 확진자,8,14,코스트코 양재점,37.46193109022558,127.036287876828,8/14
서울 확진자,8,14,하나로마트 양재점,37.463597297517516,127.04358620638807,8/14
서울 확진자,8,14,중곡메디칼약국,37.557561928383706,127.087729931012,8/14
서울 확진자,8,14,CU 중곡빌리지점,37.5561971382576,127.08620726626502,8/14
서울 확진자,8,13,뺑비,37.5577387787938,127.08738608090901,8/13
서울 확진자,8,14,경희천수한의원,37.5345114135852,127.08181955471001,8/14
서울 확진자,8,14,참사랑가정의학과의원,37.53577198585559,127.08300667672698,8/14
서울 확진자,8,12,행복한약국,37.53555992600185,127.08218275869349,8/12
서울 확진자,8,13,미샤플러스 자양점,37.53594147550471,127.08286204047002,8/13
서울 확진자,8,15,제기동역 1호선,37.578175298568304,127.034949495921,8/15
서울 확진자,8,15,동묘역,37.57321666002831,127.01636422710298,8/15
서울 확진자,8,15,돌곶이역,37.61055222857029,127.05642453926866,8/15
서울 확진자,8,12,마포역,37.53955493112619,126.94586483454698,8/12
서울 확진자,8,12,던킨도너츠 중앙보훈병원점,37.52969008977881,127.147717321565,8/12
서울 확진자,8,13,59쌀피자 보훈병원삼거리점,37.529362101613685,127.14334970850463,8/13
서울 확진자,8,14,한우리유공약국,37.52900536370241,127.144779030774,8/14
서울 확진자,8,16,인천국제공항,37.44945028134419,126.45042670237001,8/16
서울 확진자,8,12,CGV 홍대,37.556502387394815,126.922624553201,8/12
서울 확진자,8,12,탕화쿵푸마라탕 홍대입구7호점,37.5537635848072,126.92297595089802,8/12
서울 확진자,8,11,상수역,37.547766183663924,126.92242989321456,8/11
부산 확진자,8,16,좋은횟집,35.1489576009199,129.03018336149026,8/16
부산 확진자,8,22,가야스파밸리24,35.14887281567822,129.0305104116472,8/22
부산 확진자,8,16,금화정삼계탕,35.23792490569179,129.09150052475752,8/16
부산 확진자,8,15,가야밀면,35.1525597618507,129.02575882872924,8/15
부산 확진자,8,13,이재모피자,35.10204215079572,129.03074719072924,8/13
부산 확진자,8,16,춘하추동부산밀면,35.1574588671397,129.04829383742734,8/16
서울 확진자,8,19,코로나19 삼육서울병원 선별진료소,37.587990429594605,127.065329444279,8/19
서울 확진자,8,19,코로나19 청구성심병원 선별진료소,37.6207915443588,126.919553991692,8/19
서울 확진자,8,19,코로나19 동대문구보건소 선별진료소,37.5746993851423,127.040223107039,8/19
서울 확진자,8,18,수한의원 (8/16 ~ 8/18),37.48590951558891,126.982999038694,8/18
서울 확진자,8,18,푸른약국,37.485859070003734,126.98307480588721,8/18
서울 확진자,8,18,코로나19 보라매병원 선별진료소,37.49379005514929,126.924191001255,8/18
서울 확진자,8,18,명가설농탕 이수점,37.4860575493831,126.984979967026,8/18
서울 확진자,8,18,청성신병교육대,38.1440886295268,127.218091685726,8/18
서울 확진자,8,19,코로나19 마포구보건소 선별진료소,37.56694932271091,126.90185909738,8/19
서울 확진자,8,17,별내린아이,37.554860404748794,127.080615007869,8/17
서울 확진자,8,18,코로나19 광진구보건소 선별진료소,37.53854422826241,127.08190995329798,8/18
서울 확진자,8,16,그린필드스크린골프,37.4857448002001,127.029795713299,8/16
서울 확진자,8,19,코로나19 서초구보건소 선별진료소,37.48359580161091,127.03350791077199,8/19
서울 확진자,8,18,까사14-2,37.586566868665884,126.996521867556,8/18
서울 확진자,8,19,새힘신경외과의원 (8/17~8/19),37.47122926286696,126.93396968221766,8/19
서울 확진자,8,18,동방헬스장 (8/17~8/18),37.4707484818555,126.934614464587,8/18
서울 확진자,8,19,초밥집,37.47043076913739,126.933615423174,8/19
서울 확진자,8,12,홍대입구역 2호선,37.556870744887306,126.923778562273,8/12
서울 확진자,8,20,코로나19 마포구보건소 선별진료소,37.56694932271091,126.90185909738,8/20
서울 확진자,8,18,망원 쓰리팝피시방,37.55601463071571,126.91068744441598,8/18
서울 확진자,8,20,코로나19 동대문구보건소 선별진료소,37.5746993851423,127.040223107039,8/20
서울 확진자,8,20,코로나19 용산구보건소 선별진료소,37.5325896182205,126.99061852981102,8/20
서울 확진자,8,19,청춘포차,37.581780842274604,127.000593237215,8/19
서울 확진자,8,19,부탄츄 대학로점,37.5814600891254,127.00046190791102,8/19
서울 확진자,8,18,"대양참치 건대본점 (8/12~8/15, 8/17~8/18)",37.5410569329634,127.069552023602,8/18
서울 확진자,8,20,코로나19 서울성심병원 선별진료소,37.5841885967667,127.04981994332799,8/20
서울 확진자,8,20,"서울성심병원 (8/19, 8/20)",37.5841741732334,127.049838048407,8/20
서울 확진자,8,18,"싱싱마트 농산물할인점 (8/17, 8/18)",37.53505002874209,127.07944867638201,8/18
경기 확진자,8,21,윤성에프앤씨 본사,37.0839574628436,126.8958304778679,8/21
경기 확진자,8,21,무봉유치원,37.20378770480111,127.123771063239,8/21
경기 확진자,8,21,화성시자원화시설,37.13663920869319,126.87795907278698,8/21
경기 확진자,8,22,낙원 순대곱창철판볶음 팔탄점,37.14396062379489,126.872256413984,8/22
경기 확진자,8,20,삼성전자 나노시티 화성캠퍼스,37.22130836163429,127.063763450643,8/20
경기 확진자,8,20,꿈사랑유치원,37.185048121435216,127.12501081070099,8/20
경기 확진자,8,19,모두카라반,37.21914659205453,126.96356735619938,8/19
경기 확진자,8,21,화성디에스병원,37.199229711374,126.825710904541,8/21
경기 확진자,8,20,육회지존 병점점,37.212653147751915,127.04068128438828,8/20
광주 확진자,8,23,성림침례교회,35.182153829609,126.937957134813,8/23
광주 확진자,8,23,동강대학교 인문사회관,35.168598276891615,126.926595382862,8/23
광주 확진자,8,24,대한상공회의소 광주인력개발원 본관,35.1580502444067,126.79573352321398,8/24
광주 확진자,8,24,춘천집닭갈비,35.19046807503681,126.81224070866601,8/24
광주 확진자,8,24,커피152,35.1903159869806,126.811815042894,8/24
광주 확진자,8,26,성림침례교회,35.182153829609,126.937957134813,8/26
경기 확진자,8,26,코로나19 구리시보건소 선별진료소,37.6047390429208,127.14507969978898,8/26
경기 확진자,8,22,코로나19 한양대학교구리병원 선별진료소,37.6013049765357,127.13238531862399,8/22
경기 확진자,8,21,랑데자뷰 구리롯데점,37.60272959140279,127.143807455022,8/21
경기 확진자,8,22,달리자서울포차 구리점,37.59953856961138,127.139058820854,8/22
경기 확진자,8,22,서울특별시 서울의료원,37.6128675208202,127.09809248467599,8/22
경기 확진자,8,22,구리시농수산물도매시장,37.6124952196255,127.144700622465,8/22
경기 확진자,8,23,녹색병원,37.5835551077765,127.08599878609901,8/23
경기 확진자,8,22,태안군보건의료원,36.75184977004759,126.32319896164098,8/22
경기 확진자,8,21,롯데백화점 구리점,37.602682646193095,127.143884371108,8/21
경기 확진자,8,23,이도맥주 구리갈매점,37.633626486515176,127.11665429882059,8/23
경기 확진자,8,25,원진녹색병원,37.605999002205984,127.13409691459101,8/25
경기 확진자,8,18,코로나19 강남구보건소 선별진료소,37.51636077923351,127.042273077358,8/18
경기 확진자,8,18,코로나19 광진구보건소 선별진료소,37.53854422826241,127.08190995329798,8/18
경기 확진자,8,19,코로나19 강남구보건소 선별진료소,37.51636077923351,127.042273077358,8/19
경기 확진자,8,26,코로나19 현대병원 선별진료소,37.715454066306,127.17988271186199,8/26
경기 확진자,8,20,별가람마을1-3/4단지 정류장,37.667594308035696,127.113080455238,8/20
